,level_0,neighborhood,year,month_index,Score,lat,lon
1689,1689,91331,2023,A,1230383,34.2556,-118.4208
1690,1690,91335,2020,A,2329357,34.2007,-118.5391
1691,1691,91335,2020,B,1625740,34.2007,-118.5391
1692,1692,91335,2020,C,1397651,34.2007,-118.5391
1693,1693,91335,2020,D,1287521,34.2007,-118.5391
1694,1694,91335,2021,A,1804525,34.2007,-118.5391
1695,1695,91335,2021,B,1737220,34.2007,-118.5391
1696,1696,91335,2021,C,2130834,34.2007,-118.5391
1697,1697,91335,2021,D,1910248,34.2007,-118.5391
1698,1698,91335,2022,A,1927584,34.2007,-118.5391
1699,1699,91335,2022,B,2006322,34.2007,-118.5391
1700,1700,91335,2022,C,2486578,34.2007,-118.5391
1701,1701,91335,2022,D,1943941,34.2007,-118.5391
1702,1702,91335,2023,A,1368814,34.2007,-118.5391
1703,1703,91340,2020,A,500791,34.2875,-118.4352
1704,1704,91340,2020,B,1018503,34.2875,-118.4352
1705,1705,91340,2020,C,434145,34.2875,-118.4352
1706,1706,91340,2020,D,339655,34.2875,-118.4352
1707,1707,91340,2021,A,442919,34.2875,-118.4352
1708,1708,91340,2021,B,630433,34.2875,-118.4352
1709,1709,91340,2021,C,531637,34.2875,-118.4352
1710,1710,91340,2021,D,516568,34.2875,-118.4352
1711,1711,91340,2022,A,851266,34.2875,-118.4352
1712,1712,91340,2022,B,550329,34.2875,-118.4352
1713,1713,91340,2022,C,441420,34.2875,-118.4352
1714,1714,91340,2022,D,482014,34.2875,-118.4352
1715,1715,91340,2023,A,511455,34.2875,-118.4352
1716,1716,91342,2020,A,1852998,34.3054,-118.4322
1717,1717,91342,2020,B,1409461,34.3054,-118.4322
1718,1718,91342,2020,C,961789,34.3054,-118.4322
1719,1719,91342,2020,D,765297,34.3054,-118.4322
1720,1720,91342,2021,A,1295418,34.3054,-118.4322
1721,1721,91342,2021,B,1337993,34.3054,-118.4322
1722,1722,91342,2021,C,1366268,34.3054,-118.4322
1723,1723,91342,2021,D,1322650,34.3054,-118.4322
1724,1724,91342,2022,A,1300182,34.3054,-118.4322
1725,1725,91342,2022,B,1317324,34.3054,-118.4322
1726,1726,91342,2022,C,1084000,34.3054,-118.4322
1727,1727,91342,2022,D,972096,34.3054,-118.4322
1728,1728,91342,2023,A,957583,34.3054,-118.4322
1729,1729,91343,2020,A,1395926,34.2366,-118.4758
1730,1730,91343,2020,B,1376086,34.2366,-118.4758
1731,1731,91343,2020,C,884425,34.2366,-118.4758
1732,1732,91343,2020,D,948140,34.2366,-118.4758
1733,1733,91343,2021,A,1230153,34.2366,-118.4758
1734,1734,91343,2021,B,1355118,34.2366,-118.4758
1735,1735,91343,2021,C,1955602,34.2366,-118.4758
1736,1736,91343,2021,D,1497801,34.2366,-118.4758
1737,1737,91343,2022,A,2024372,34.2366,-118.4758
1738,1738,91343,2022,B,1599981,34.2366,-118.4758
1739,1739,91343,2022,C,1556057,34.2366,-118.4758
1740,1740,91343,2022,D,1492835,34.2366,-118.4758
1741,1741,91343,2023,A,1048007,34.2366,-118.4758
1742,1742,91344,2020,A,1170125,34.2771,-118.4992
1743,1743,91344,2020,B,895560,34.2771,-118.4992
1744,1744,91344,2020,C,526639,34.2771,-118.4992
1745,1745,91344,2020,D,466512,34.2771,-118.4992
1746,1746,91344,2021,A,748325,34.2771,-118.4992
1747,1747,91344,2021,B,714350,34.2771,-118.4992
1748,1748,91344,2021,C,983671,34.2771,-118.4992
1749,1749,91344,2021,D,1032219,34.2771,-118.4992
1750,1750,91344,2022,A,891964,34.2771,-118.4992
1751,1751,91344,2022,B,976006,34.2771,-118.4992
1752,1752,91344,2022,C,729506,34.2771,-118.4992
1753,1753,91344,2022,D,1076497,34.2771,-118.4992
1754,1754,91344,2023,A,1020473,34.2771,-118.4992
1755,1755,91345,2020,A,446518,34.2619,-118.4587
1756,1756,91345,2020,B,491425,34.2619,-118.4587
1757,1757,91345,2020,C,393191,34.2619,-118.4587
1758,1758,91345,2020,D,268267,34.2619,-118.4587
1759,1759,91345,2021,A,475141,34.2619,-118.4587
1760,1760,91345,2021,B,417476,34.2619,-118.4587
1761,1761,91345,2021,C,255185,34.2619,-118.4587
1762,1762,91345,2021,D,404781,34.2619,-118.4587
1763,1763,91345,2022,A,483149,34.2619,-118.4587
1764,1764,91345,2022,B,428663,34.2619,-118.4587
1765,1765,91345,2022,C,377690,34.2619,-118.4587
1766,1766,91345,2022,D,320853,34.2619,-118.4587
1767,1767,91345,2023,A,369080,34.2619,-118.4587
1768,1768,91352,2020,A,1750510,34.2209,-118.3699
1769,1769,91352,2020,B,1490706,34.2209,-118.3699
1770,1770,91352,2020,C,821538,34.2209,-118.3699
1771,1771,91352,2020,D,1024702,34.2209,-118.3699
1772,1772,91352,2021,A,1113345,34.2209,-118.3699
1773,1773,91352,2021,B,1555577,34.2209,-118.3699
1774,1774,91352,2021,C,1512701,34.2209,-118.3699
1775,1775,91352,2021,D,1552636,34.2209,-118.3699
1776,1776,91352,2022,A,1514926,34.2209,-118.3699
1777,1777,91352,2022,B,1737138,34.2209,-118.3699
1778,1778,91352,2022,C,1563736,34.2209,-118.3699
1779,1779,91352,2022,D,1309356,34.2209,-118.3699
1780,1780,91352,2023,A,1417981,34.2209,-118.3699
1781,1781,91355,2021,B,1200,34.3985,-118.5535
1782,1782,91355,2021,C,40,34.3985,-118.5535
1783,1783,91355,2022,A,17400,34.3985,-118.5535
1784,1784,91355,2022,B,400,34.3985,-118.5535
1785,1785,91355,2022,D,1200,34.3985,-118.5535
1786,1786,91356,2020,A,1296271,34.1671,-118.5414
1787,1787,91356,2020,B,871727,34.1671,-118.5414
1788,1788,91356,2020,C,864451,34.1671,-118.5414
1789,1789,91356,2020,D,749428,34.1671,-118.5414
1790,1790,91356,2021,A,815915,34.1671,-118.5414
1791,1791,91356,2021,B,1081207,34.1671,-118.5414
1792,1792,91356,2021,C,984468,34.1671,-118.5414
1793,1793,91356,2021,D,1126257,34.1671,-118.5414
1794,1794,91356,2022,A,959857,34.1671,-118.5414
1795,1795,91356,2022,B,1416782,34.1671,-118.5414
1796,1796,91356,2022,C,1279428,34.1671,-118.5414
1797,1797,91356,2022,D,1440424,34.1671,-118.5414
1798,1798,91356,2023,A,1041105,34.1671,-118.5414
1799,1799,91364,2020,A,1112165,34.1557,-118.6
1800,1800,91364,2020,B,833113,34.1557,-118.6
1801,1801,91364,2020,C,525341,34.1557,-118.6
1802,1802,91364,2020,D,712444,34.1557,-118.6
1803,1803,91364,2021,A,712721,34.1557,-118.6
1804,1804,91364,2021,B,729834,34.1557,-118.6
1805,1805,91364,2021,C,653891,34.1557,-118.6
1806,1806,91364,2021,D,950785,34.1557,-118.6
1807,1807,91364,2022,A,839585,34.1557,-118.6
1808,1808,91364,2022,B,886059,34.1557,-118.6
1809,1809,91364,2022,C,1051031,34.1557,-118.6
1810,1810,91364,2022,D,718366,34.1557,-118.6
1811,1811,91364,2023,A,693477,34.1557,-118.6
1812,1812,91365,2020,A,171769,34.1683,-118.6059
1813,1813,91365,2020,B,312472,34.1683,-118.6059
1814,1814,91365,2020,C,99752,34.1683,-118.6059
1815,1815,91365,2020,D,69333,34.1683,-118.6059
1816,1816,91365,2021,A,132574,34.1683,-118.6059
1817,1817,91365,2021,B,121625,34.1683,-118.6059
1818,1818,91365,2021,C,244612,34.1683,-118.6059
1819,1819,91365,2021,D,160582,34.1683,-118.6059
1820,1820,91365,2022,A,87364,34.1683,-118.6059
1821,1821,91365,2022,B,180308,34.1683,-118.6059
1822,1822,91365,2022,C,222702,34.1683,-118.6059
1823,1823,91365,2022,D,111383,34.1683,-118.6059
1824,1824,91365,2023,A,152353,34.1683,-118.6059
1825,1825,91367,2020,A,1260902,34.1767,-118.6159
1826,1826,91367,2020,B,905033,34.1767,-118.6159
1827,1827,91367,2020,C,742683,34.1767,-118.6159
1828,1828,91367,2020,D,662073,34.1767,-118.6159
1829,1829,91367,2021,A,1081190,34.1767,-118.6159
1830,1830,91367,2021,B,1086456,34.1767,-118.6159
1831,1831,91367,2021,C,962794,34.1767,-118.6159
1832,1832,91367,2021,D,1126289,34.1767,-118.6159
1833,1833,91367,2022,A,1002871,34.1767,-118.6159
1834,1834,91367,2022,B,1332808,34.1767,-118.6159
1835,1835,91367,2022,C,1149003,34.1767,-118.6159
1836,1836,91367,2022,D,1078866,34.1767,-118.6159
1837,1837,91367,2023,A,1035876,34.1767,-118.6159
1838,1838,91371,2020,A,322993,34.1683,-118.6059
1839,1839,91371,2020,B,283456,34.1683,-118.6059
1840,1840,91371,2020,C,224661,34.1683,-118.6059
1841,1841,91371,2020,D,213532,34.1683,-118.6059
1842,1842,91371,2021,A,197556,34.1683,-118.6059
1843,1843,91371,2021,B,333248,34.1683,-118.6059
1844,1844,91371,2021,C,175338,34.1683,-118.6059
1845,1845,91371,2021,D,208918,34.1683,-118.6059
1846,1846,91371,2022,A,204812,34.1683,-118.6059
1847,1847,91371,2022,B,184194,34.1683,-118.6059
1848,1848,91371,2022,C,336283,34.1683,-118.6059
1849,1849,91371,2022,D,132094,34.1683,-118.6059
1850,1850,91371,2023,A,91764,34.1683,-118.6059
1851,1851,91401,2020,A,1242662,34.1802,-118.4324
1852,1852,91401,2020,B,1527259,34.1802,-118.4324
1853,1853,91401,2020,C,1077506,34.1802,-118.4324
1854,1854,91401,2020,D,922050,34.1802,-118.4324
1855,1855,91401,2021,A,952880,34.1802,-118.4324
1856,1856,91401,2021,B,1053068,34.1802,-118.4324
1857,1857,91401,2021,C,1245880,34.1802,-118.4324
1858,1858,91401,2021,D,1476994,34.1802,-118.4324
1859,1859,91401,2022,A,1344766,34.1802,-118.4324
1860,1860,91401,2022,B,1526523,34.1802,-118.4324
1861,1861,91401,2022,C,1531815,34.1802,-118.4324
1862,1862,91401,2022,D,1472528,34.1802,-118.4324
1863,1863,91401,2023,A,1046989,34.1802,-118.4324
1864,1864,91402,2020,A,1478477,34.2262,-118.447
1865,1865,91402,2020,B,1879364,34.2262,-118.447
1866,1866,91402,2020,C,1279282,34.2262,-118.447
1867,1867,91402,2020,D,1303353,34.2262,-118.447
1868,1868,91402,2021,A,2080868,34.2262,-118.447
1869,1869,91402,2021,B,1674167,34.2262,-118.447
1870,1870,91402,2021,C,1825735,34.2262,-118.447
1871,1871,91402,2021,D,1814536,34.2262,-118.447
1872,1872,91402,2022,A,1755359,34.2262,-118.447
1873,1873,91402,2022,B,2108876,34.2262,-118.447
1874,1874,91402,2022,C,1660750,34.2262,-118.447
1875,1875,91402,2022,D,1672512,34.2262,-118.447
1876,1876,91402,2023,A,1643265,34.2262,-118.447
1877,1877,91403,2020,A,670229,34.1514,-118.4603
1878,1878,91403,2020,B,957308,34.1514,-118.4603
1879,1879,91403,2020,C,694044,34.1514,-118.4603
1880,1880,91403,2020,D,847367,34.1514,-118.4603
1881,1881,91403,2021,A,792396,34.1514,-118.4603
1882,1882,91403,2021,B,875107,34.1514,-118.4603
1883,1883,91403,2021,C,1016325,34.1514,-118.4603
1884,1884,91403,2021,D,1015390,34.1514,-118.4603
1885,1885,91403,2022,A,1206015,34.1514,-118.4603
1886,1886,91403,2022,B,1182659,34.1514,-118.4603
1887,1887,91403,2022,C,1161650,34.1514,-118.4603
1888,1888,91403,2022,D,1101816,34.1514,-118.4603
1889,1889,91403,2023,A,893632,34.1514,-118.4603
1890,1890,91405,2020,A,1223400,34.2001,-118.4456
1891,1891,91405,2020,B,1186290,34.2001,-118.4456
1892,1892,91405,2020,C,1232465,34.2001,-118.4456
1893,1893,91405,2020,D,889168,34.2001,-118.4456
1894,1894,91405,2021,A,875749,34.2001,-118.4456
1895,1895,91405,2021,B,1138971,34.2001,-118.4456
1896,1896,91405,2021,C,1177538,34.2001,-118.4456
1897,1897,91405,2021,D,1300088,34.2001,-118.4456
1898,1898,91405,2022,A,1148906,34.2001,-118.4456
1899,1899,91405,2022,B,1296067,34.2001,-118.4456
1900,1900,91405,2022,C,1202292,34.2001,-118.4456
1901,1901,91405,2022,D,1245724,34.2001,-118.4456
1902,1902,91405,2023,A,1189401,34.2001,-118.4456
1903,1903,91406,2020,A,1980894,34.2006,-118.4868
1904,1904,91406,2020,B,1722928,34.2006,-118.4868
1905,1905,91406,2020,C,1293348,34.2006,-118.4868
1906,1906,91406,2020,D,1457060,34.2006,-118.4868
1907,1907,91406,2021,A,1438699,34.2006,-118.4868
1908,1908,91406,2021,B,1875984,34.2006,-118.4868
1909,1909,91406,2021,C,1895693,34.2006,-118.4868
1910,1910,91406,2021,D,1735579,34.2006,-118.4868
1911,1911,91406,2022,A,2012086,34.2006,-118.4868
1912,1912,91406,2022,B,2066697,34.2006,-118.4868
1913,1913,91406,2022,C,1982278,34.2006,-118.4868
1914,1914,91406,2022,D,2076013,34.2006,-118.4868
1915,1915,91406,2023,A,1542078,34.2006,-118.4868
1916,1916,91411,2020,A,1142149,34.1781,-118.4574
1917,1917,91411,2020,B,1459029,34.1781,-118.4574
1918,1918,91411,2020,C,881338,34.1781,-118.4574
1919,1919,91411,2020,D,832141,34.1781,-118.4574
1920,1920,91411,2021,A,932460,34.1781,-118.4574
1921,1921,91411,2021,B,1178005,34.1781,-118.4574
1922,1922,91411,2021,C,1132759,34.1781,-118.4574
1923,1923,91411,2021,D,1354964,34.1781,-118.4574
1924,1924,91411,2022,A,1321966,34.1781,-118.4574
1925,1925,91411,2022,B,1524852,34.1781,-118.4574
1926,1926,91411,2022,C,1340448,34.1781,-118.4574
1927,1927,91411,2022,D,1104611,34.1781,-118.4574
1928,1928,91411,2023,A,855073,34.1781,-118.4574
1929,1929,91423,2020,A,668547,34.1526,-118.4322
1930,1930,91423,2020,B,733731,34.1526,-118.4322
1931,1931,91423,2020,C,622709,34.1526,-118.4322
1932,1932,91423,2020,D,666069,34.1526,-118.4322
1933,1933,91423,2021,A,964088,34.1526,-118.4322
1934,1934,91423,2021,B,824578,34.1526,-118.4322
1935,1935,91423,2021,C,854360,34.1526,-118.4322
1936,1936,91423,2021,D,778374,34.1526,-118.4322
1937,1937,91423,2022,A,1068788,34.1526,-118.4322
1938,1938,91423,2022,B,932853,34.1526,-118.4322
1939,1939,91423,2022,C,1191375,34.1526,-118.4322
1940,1940,91423,2022,D,1209831,34.1526,-118.4322
1941,1941,91423,2023,A,797098,34.1526,-118.4322
1942,1942,91436,2020,A,682753,34.151,-118.4882
1943,1943,91436,2020,B,418528,34.151,-118.4882
1944,1944,91436,2020,C,328035,34.151,-118.4882
1945,1945,91436,2020,D,312639,34.151,-118.4882
1946,1946,91436,2021,A,362361,34.151,-118.4882
1947,1947,91436,2021,B,507334,34.151,-118.4882
1948,1948,91436,2021,C,745673,34.151,-118.4882
1949,1949,91436,2021,D,559766,34.151,-118.4882
1950,1950,91436,2022,A,710162,34.151,-118.4882
1951,1951,91436,2022,B,921371,34.151,-118.4882
1952,1952,91436,2022,C,555114,34.151,-118.4882
1953,1953,91436,2022,D,1143543,34.151,-118.4882
1954,1954,91436,2023,A,535891,34.151,-118.4882
1955,1955,91504,2020,A,132010,34.2001,-118.3264
1956,1956,91504,2020,B,83801,34.2001,-118.3264
1957,1957,91504,2020,C,8600,34.2001,-118.3264
1958,1958,91504,2020,D,8082,34.2001,-118.3264
1959,1959,91504,2021,A,44402,34.2001,-118.3264
1960,1960,91504,2021,B,71401,34.2001,-118.3264
1961,1961,91504,2021,C,54807,34.2001,-118.3264
1962,1962,91504,2021,D,61205,34.2001,-118.3264
1963,1963,91504,2022,A,35354,34.2001,-118.3264
1964,1964,91504,2022,B,61681,34.2001,-118.3264
1965,1965,91504,2022,C,44001,34.2001,-118.3264
1966,1966,91504,2022,D,17203,34.2001,-118.3264
1967,1967,91504,2023,A,83402,34.2001,-118.3264
1968,1968,91505,2020,A,3681,34.169,-118.3442
1969,1969,91505,2020,B,37001,34.169,-118.3442
1970,1970,91505,2020,C,19802,34.169,-118.3442
1971,1971,91505,2020,D,20320,34.169,-118.3442
1972,1972,91505,2021,A,45000,34.169,-118.3442
1973,1973,91505,2021,B,32000,34.169,-118.3442
1974,1974,91505,2021,C,36000,34.169,-118.3442
1975,1975,91505,2021,D,55600,34.169,-118.3442
1976,1976,91505,2022,A,70600,34.169,-118.3442
1977,1977,91505,2022,B,19801,34.169,-118.3442
1978,1978,91505,2022,C,52200,34.169,-118.3442
1979,1979,91505,2022,D,50202,34.169,-118.3442
1980,1980,91505,2023,A,17400,34.169,-118.3442
1981,1981,91506,2020,A,2800,34.1717,-118.3231
1982,1982,91506,2020,B,25200,34.1717,-118.3231
1983,1983,91506,2020,C,800,34.1717,-118.3231
1984,1984,91506,2020,D,17000,34.1717,-118.3231
1985,1985,91506,2021,B,51800,34.1717,-118.3231
1986,1986,91506,2021,D,2000,34.1717,-118.3231
1987,1987,91506,2022,A,35000,34.1717,-118.3231
1988,1988,91506,2022,B,4800,34.1717,-118.3231
1989,1989,91506,2022,C,17800,34.1717,-118.3231
1990,1990,91506,2022,D,2000,34.1717,-118.3231
1991,1991,91506,2023,A,19800,34.1717,-118.3231
1992,1992,91522,2020,A,98643,34.1808,-118.309
1993,1993,91522,2020,B,20813,34.1808,-118.309
1994,1994,91522,2020,C,56683,34.1808,-118.309
1995,1995,91522,2020,D,74081,34.1808,-118.309
1996,1996,91522,2021,A,35855,34.1808,-118.309
1997,1997,91522,2021,B,66640,34.1808,-118.309
1998,1998,91522,2021,C,41490,34.1808,-118.309
1999,1999,91522,2021,D,89601,34.1808,-118.309
2000,2000,91522,2022,A,66000,34.1808,-118.309
2001,2001,91522,2022,B,25761,34.1808,-118.309
2002,2002,91522,2022,C,62805,34.1808,-118.309
2003,2003,91522,2022,D,74565,34.1808,-118.309
2004,2004,91522,2023,A,19300,34.1808,-118.309
2005,2005,91601,2020,A,1332493,34.1687,-118.3713
2006,2006,91601,2020,B,1648250,34.1687,-118.3713
2007,2007,91601,2020,C,1330906,34.1687,-118.3713
2008,2008,91601,2020,D,1298360,34.1687,-118.3713
2009,2009,91601,2021,A,1511108,34.1687,-118.3713
2010,2010,91601,2021,B,1840719,34.1687,-118.3713
2011,2011,91601,2021,C,1708475,34.1687,-118.3713
2012,2012,91601,2021,D,1889596,34.1687,-118.3713
2013,2013,91601,2022,A,2052247,34.1687,-118.3713
2014,2014,91601,2022,B,1566921,34.1687,-118.3713
2015,2015,91601,2022,C,1563942,34.1687,-118.3713
2016,2016,91601,2022,D,2007728,34.1687,-118.3713
2017,2017,91601,2023,A,1561570,34.1687,-118.3713
2018,2018,91602,2020,A,701032,34.151,-118.3663
2019,2019,91602,2020,B,739700,34.151,-118.3663
2020,2020,91602,2020,C,370431,34.151,-118.3663
2021,2021,91602,2020,D,447646,34.151,-118.3663
2022,2022,91602,2021,A,501325,34.151,-118.3663
2023,2023,91602,2021,B,573801,34.151,-118.3663
2024,2024,91602,2021,C,587006,34.151,-118.3663
2025,2025,91602,2021,D,695885,34.151,-118.3663
2026,2026,91602,2022,A,530530,34.151,-118.3663
2027,2027,91602,2022,B,555327,34.151,-118.3663
2028,2028,91602,2022,C,681158,34.151,-118.3663
2029,2029,91602,2022,D,473383,34.151,-118.3663
2030,2030,91602,2023,A,298038,34.151,-118.3663
2031,2031,91604,2020,A,830148,34.143,-118.3913
2032,2032,91604,2020,B,903133,34.143,-118.3913
2033,2033,91604,2020,C,867760,34.143,-118.3913
2034,2034,91604,2020,D,682243,34.143,-118.3913
2035,2035,91604,2021,A,1404551,34.143,-118.3913
2036,2036,91604,2021,B,1126459,34.143,-118.3913
2037,2037,91604,2021,C,1435124,34.143,-118.3913
2038,2038,91604,2021,D,1343678,34.143,-118.3913
2039,2039,91604,2022,A,1046863,34.143,-118.3913
2040,2040,91604,2022,B,1466491,34.143,-118.3913
2041,2041,91604,2022,C,1258647,34.143,-118.3913
2042,2042,91604,2022,D,1269071,34.143,-118.3913
2043,2043,91604,2023,A,911313,34.143,-118.3913
2044,2044,91605,2020,A,1552749,34.2057,-118.4001
2045,2045,91605,2020,B,1869959,34.2057,-118.4001
2046,2046,91605,2020,C,1253872,34.2057,-118.4001
2047,2047,91605,2020,D,1005637,34.2057,-118.4001
2048,2048,91605,2021,A,1471813,34.2057,-118.4001
2049,2049,91605,2021,B,1600376,34.2057,-118.4001
2050,2050,91605,2021,C,1519176,34.2057,-118.4001
2051,2051,91605,2021,D,1629339,34.2057,-118.4001
2052,2052,91605,2022,A,1809422,34.2057,-118.4001
2053,2053,91605,2022,B,2005679,34.2057,-118.4001
2054,2054,91605,2022,C,1506116,34.2057,-118.4001
2055,2055,91605,2022,D,1997885,34.2057,-118.4001
2056,2056,91605,2023,A,1687109,34.2057,-118.4001
2057,2057,91606,2020,A,1430734,34.1872,-118.3865
2058,2058,91606,2020,B,1525041,34.1872,-118.3865
2059,2059,91606,2020,C,704046,34.1872,-118.3865
2060,2060,91606,2020,D,697154,34.1872,-118.3865
2061,2061,91606,2021,A,981340,34.1872,-118.3865
2062,2062,91606,2021,B,1286121,34.1872,-118.3865
2063,2063,91606,2021,C,1292466,34.1872,-118.3865
2064,2064,91606,2021,D,1102196,34.1872,-118.3865
2065,2065,91606,2022,A,1262909,34.1872,-118.3865
2066,2066,91606,2022,B,1608393,34.1872,-118.3865
2067,2067,91606,2022,C,1502005,34.1872,-118.3865
2068,2068,91606,2022,D,1380930,34.1872,-118.3865
2069,2069,91606,2023,A,1352544,34.1872,-118.3865
2070,2070,91607,2020,A,686226,34.1672,-118.3989
2071,2071,91607,2020,B,793398,34.1672,-118.3989
2072,2072,91607,2020,C,502439,34.1672,-118.3989
2073,2073,91607,2020,D,516562,34.1672,-118.3989
2074,2074,91607,2021,A,702655,34.1672,-118.3989
2075,2075,91607,2021,B,803272,34.1672,-118.3989
2076,2076,91607,2021,C,677975,34.1672,-118.3989
2077,2077,91607,2021,D,959122,34.1672,-118.3989
2078,2078,91607,2022,A,948763,34.1672,-118.3989
2079,2079,91607,2022,B,706217,34.1672,-118.3989
2080,2080,91607,2022,C,761926,34.1672,-118.3989
2081,2081,91607,2022,D,768611,34.1672,-118.3989
2082,2082,91607,2023,A,669190,34.1672,-118.3989
2083,2083,91608,2020,A,323360,34.1383,-118.3528
2084,2084,91608,2020,B,244941,34.1383,-118.3528
2085,2085,91608,2020,C,239563,34.1383,-118.3528
2086,2086,91608,2020,D,260013,34.1383,-118.3528
2087,2087,91608,2021,A,289653,34.1383,-118.3528
2088,2088,91608,2021,B,108483,34.1383,-118.3528
2089,2089,91608,2021,C,204830,34.1383,-118.3528
2090,2090,91608,2021,D,220791,34.1383,-118.3528
2091,2091,91608,2022,A,179962,34.1383,-118.3528
2092,2092,91608,2022,B,198253,34.1383,-118.3528
2093,2093,91608,2022,C,178732,34.1383,-118.3528
2094,2094,91608,2022,D,148242,34.1383,-118.3528
2095,2095,91608,2023,A,212042,34.1383,-118.3528
2096,2096,91803,2020,A,1400,34.0745,-118.1434
2097,2097,91803,2021,B,17000,34.0745,-118.1434
2098,2098,91803,2021,C,400,34.0745,-118.1434
2099,2099,91803,2022,C,15000,34.0745,-118.1434
